_id,route name,sector name,grade,ascents,stars
5fd77b5c6dfc313795a6e00e,El Señor ETC,Loriguilla,7c+,37,4
5fd77b5c6dfc313795a6e00f,La quebrantá,Ramallar,7c+,37,4
5fd77b5c6dfc313795a6e010,lGargola,El oasis,6b+,36,3
5fd77b5c6dfc313795a6e011,Dumbo love,Sex Shop,7a,36,3
5fd77b5c6dfc313795a6e012,Segui Lluitan,Ca-Germà,7b,36,4
5fd77b5c6dfc313795a6e013,babarian purity,EL MURO DE LAS LAMENTACIONES,6b,36,3
5fd77b5c6dfc313795a6e014,Flojo de pies,Nanopark,7b+,36,4
5fd77b5c6dfc313795a6e015,La conjura de los nachos,Cañaveral,7b+,36,4
5fd77b5c6dfc313795a6e016,El magnate del tomate,Chureros,7a+,35,4
5fd77b5c6dfc313795a6e017,La reina de la seducción,LA CEGUERA,7a,35,3
5fd77b5c6dfc313795a6e018,Periclonica,Monte de Venus,7a,35,4
5fd77b5c6dfc313795a6e019,LA DANIEL,FANTASIA,6a,34,3
5fd77b5c6dfc313795a6e01a,El Polaco,Miguel gomez,6a,34,2
5fd77b5c6dfc313795a6e01b,Las siete brujas,Masters,7b,34,4
5fd77b5c6dfc313795a6e01c,"Altos, Guapos y Fuertes",Pared blanca,8a,34,4
5fd77b5c6dfc313795a6e01d,Lluvia negra,Masters,6c,34,4
5fd77b5c6dfc313795a6e01e,gofio askatu,Nano park,7b+,33,4
5fd77b5c6dfc313795a6e01f,Tinto y Aspirina,Competicion,6b,33,2
5fd77b5c6dfc313795a6e020,EL infierno,Pared De Enfrente,8b,33,3
5fd77b5c6dfc313795a6e021,Plan Z,Oasis,7a,33,4
5fd77b5c6dfc313795a6e022,gofio askatu,Nano park,7b+,33,4
5fd77b5c6dfc313795a6e023,Matias el semental,FANTASIA,6b+,33,3
5fd77b5c6dfc313795a6e024,Los animaculos de la placa,Oasis,7b,32,4
5fd77b5c6dfc313795a6e025,el cachalote,Chorreras,7b+,32,4
5fd77b5c6dfc313795a6e026,El brutamonti,Ca germa,7b,32,3
5fd77b5c6dfc313795a6e027,Encaloma por la loma,LA CEGUERA,6b,32,3
5fd77b5c6dfc313795a6e028,The Kessel Run L1,Balconcito,7c,32,4
5fd77b5c6dfc313795a6e029,Pompas fina,Chorreras,7a,31,4
5fd77b5c6dfc313795a6e02a,Le Maximun Agarr,Ceguera,6c+,31,3
5fd77b5c6dfc313795a6e02b,La umbria del negro,Pared De Enfrente,7c,31,3
5fd77b5c6dfc313795a6e02c,Top of the rock,El oasis,7a,31,4
5fd77b5c6dfc313795a6e02d,FANTASMA DE LA OPERA,Peñeta,7a+,31,4
5fd77b5c6dfc313795a6e02e,EL CATADOR DE SAKE,EL MURO DE LAS LAMENTACIONES,7a+,31,4
