_id,route name,sector name,grade,ascents,stars
5fd7773c6dfc313795a6d586,Inshala,Desierto,6c,48,3
5fd7773c6dfc313795a6d587,N.N.,Sombretivo,6c,47,3
5fd7773c6dfc313795a6d588,Especialidades de la casa,Valdecabras Norte,7b+,47,4
5fd7773c6dfc313795a6d589,Cuenca de Janeiro,Cueva de la Zarza,7a+,47,4
5fd7773c6dfc313795a6d58a,Pasen y vean,Martín Alhaja,6b+,47,2
5fd7773c6dfc313795a6d58b,El guapo mosent,Cueva de la Zarza,6b,47,3
5fd7773c6dfc313795a6d58c,Una zerda patós,Paúles,6c+,46,3
5fd7773c6dfc313795a6d58d,Cuando aprieta el frío,Portero de Noche,6b,46,3
5fd7773c6dfc313795a6d58e,la perla,Valdecabras Sur,7a+,46,4
5fd7773c6dfc313795a6d58f,Sin ética ni estética,El dado,6a+,46,3
5fd7773c6dfc313795a6d590,Friends,Valdecabras Sur,6c,46,3
5fd7773c6dfc313795a6d591,a vista pt,Valdecabras Sur,6b+,46,2
5fd7773c6dfc313795a6d592,Los hijos de Pinocho,Sombretivo,6c,46,3
5fd7773c6dfc313795a6d593,El vagabundo,Martín Alhaja,7b+,45,4
5fd7773c6dfc313795a6d594,Comando Amparito,Paúles,7b+,45,4
5fd7773c6dfc313795a6d595,Catetolandia,Sombretivo,7b+,45,3
5fd7773c6dfc313795a6d596,Doble Cero,Valdecabras Sur,7a+,45,4
5fd7773c6dfc313795a6d597,Eterna promesa,Rincón de la Ermita,7c,45,4
5fd7773c6dfc313795a6d598,Cazador de palomas,Piscinas,6a,45,3
5fd7773c6dfc313795a6d599,Tambor,Piscinas,6a+,45,4
5fd7773c6dfc313795a6d59a,sahara free,El dado,7b+,45,4
5fd7773c6dfc313795a6d59b,Estas pal macho,El Camino,7a+,44,3
5fd7773c6dfc313795a6d59c,lastra a castro,Martín Alhaja,6a+,44,2
5fd7773c6dfc313795a6d59d,Samuel Ferrer,Paúles,6a+,44,2
5fd7773c6dfc313795a6d59e,La Seta,Gena,7a,44,4
5fd7773c6dfc313795a6d59f,Sión,Martín Alhaja,8a,43,3
5fd7773c6dfc313795a6d5a0,Con dos cojones y un palito,Valdecabras Sur,6b+,43,3
